"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.24007,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.35802,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.30167,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.08848,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.86411,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.6035,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.42566,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.37223,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.3896,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.38226,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.34608,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.25519,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.14328,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.04391,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.11748,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.37406,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.67513,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.83846,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.81902,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.71136,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.72387,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.78934,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.83868,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.85594,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.81389,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.76217,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.73386,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.75193,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.75217,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.73078,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.7592,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.88502,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.07337,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.26193,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.42858,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.52335,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.5578,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.52534,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.50231,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.49973,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.59172,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.72234,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.82437,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.89969,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.90205,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.84259,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.682,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.55565,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.55769,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.64142,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.64741,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.64146,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.66768,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.75436,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.85773,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.97098,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.0209,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.99578,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.95543,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.98127,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.1262,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.3737,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.6284,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.6345,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4891,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.3646,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.3686,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.4872,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.5511,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.4935,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.3613,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.2523,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1314,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.0146,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.90924,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.84045,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.71545,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.52795,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.36261,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.13072,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.9916,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.13259,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.36597,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.54526,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.66321,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.793,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.9251,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.0785,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.1986,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.3052,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.3123,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.2374,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.0892,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.98774,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.89053,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.66432,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.9561,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.0375,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.1839,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.3188,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.3304,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.2562,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.2329,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.2899,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.3977,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.3857,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.2813,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.1688,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.2167,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.216,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",101.0426,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.7481,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",100.4516,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.99563,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.4726,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.22065,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.26068,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.42051,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.55035,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.59301,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.65852,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.61089,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.57755,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.56265,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.64642,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.84675,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.0738,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.249,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.2316,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.1286,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0442,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0421,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.88495,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.7264,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.62935,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.58395,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.57911,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.63512,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.57847,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.36919,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.14471,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.14803,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.2367,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.33941,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.32906,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.32891,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.27569,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.11144,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.8751,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.90498,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.04027,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.14043,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.0778,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.9313,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.87016,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.90425,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.89424,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.8113,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.7216,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.69029,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.69243,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.73366,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.86086,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.96759,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.03745,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.03733,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.14146,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.23317,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.32469,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.41428,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.45862,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.56432,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.67523,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.70959,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.79399,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.93527,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0382,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1094,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.0645,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.91324,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.88031,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.93095,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0848,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2248,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2755,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2419,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.2865,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3798,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.4851,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.4535,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.3135,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.1631,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0917,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.1011,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.2533,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4441,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5955,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.6569,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.671,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.7377,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.8081,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.8231,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.8465,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.8845,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.9004,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.9302,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.9127,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.8649,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8864,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9641,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.9387,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.8861,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8624,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8794,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.8901,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9253,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0315,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1843,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2342,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2383,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2834,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.3666,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4014,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4026,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4645,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.5299,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.596,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.5855,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4975,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.4437,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3916,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.3583,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.3354,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.4116,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.5524,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.5754,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4824,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.5,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.6358,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.7124,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.6913,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.5963,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.4453,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.3577,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.2842,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.1963,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.109,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.0915,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.0365,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8695,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.4866,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.89516,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.54249,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.62931,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.98933,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.3002,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.3191,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.0443,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.7493,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.80222,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",100.0148,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",100.08,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.90231,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.62024,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.25842,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.93973,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.70411,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.80983,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.07584,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.35403,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.38581,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.31204,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.36102,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.43187,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.60603,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.8662,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.90471,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.774,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.70807,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.6927,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.74156,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.75399,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.79883,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.68172,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.44318,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.30055,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.25609,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.32708,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.34522,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.2183,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.9296,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.4722,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.15513,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.90491,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.77522,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.77688,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.74474,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.72137,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.63892,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.35999,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.25048,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.23255,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.15685,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",96.87296,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",96.67294,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",96.61188,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",96.83059,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.07371,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.22408,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.19974,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.15383,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.27126,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.56939,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.93828,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.15777,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.28169,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.33081,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.46664,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.57452,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.72327,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.98724,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.33263,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.65115,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.85263,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.91414,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.99382,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.1767,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5003,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7537,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.855,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8607,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7237,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6386,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7754,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.1368,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.5095,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.7152,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.659,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.508,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.5382,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.6197,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.694,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.6408,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.5005,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.423,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.4924,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.6823,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.8559,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.9615,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.9821,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.934,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.8819,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.8466,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.8223,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.7415,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.6745,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.753,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.9739,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.0858,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.1391,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.181,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.22,
